any,trimestre,periode,nivell,codi,nom,metrica,tipus_habitatge,valor
2014,2,2014-Q2,barri,34.0,Can Baró,superficie,total,79.0
2014,2,2014-Q2,barri,34.0,Can Baró,superficie,usat,79.0
2014,2,2014-Q2,barri,35.0,el Guinardó,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,35.0,el Guinardó,compravendes,protegit,0.0
2014,2,2014-Q2,barri,35.0,el Guinardó,compravendes,total,58.0
2014,2,2014-Q2,barri,35.0,el Guinardó,compravendes,usat,58.0
2014,2,2014-Q2,barri,35.0,el Guinardó,preu_m2,nou,0.0
2014,2,2014-Q2,barri,35.0,el Guinardó,preu_m2,total,1981.94
2014,2,2014-Q2,barri,35.0,el Guinardó,preu_m2,usat,1981.94
2014,2,2014-Q2,barri,35.0,el Guinardó,preu_total,nou,0.0
2014,2,2014-Q2,barri,35.0,el Guinardó,preu_total,total,137.59091
2014,2,2014-Q2,barri,35.0,el Guinardó,preu_total,usat,137.59091
2014,2,2014-Q2,barri,35.0,el Guinardó,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,35.0,el Guinardó,superficie,protegit,0.0
2014,2,2014-Q2,barri,35.0,el Guinardó,superficie,total,60.73
2014,2,2014-Q2,barri,35.0,el Guinardó,superficie,usat,60.73
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,compravendes,nou_lliure,1.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,compravendes,protegit,0.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,compravendes,total,6.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,compravendes,usat,5.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,preu_m2,nou,0.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,preu_m2,total,2377.27
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,preu_m2,usat,2427.61
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,preu_total,nou,0.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,preu_total,total,188.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,preu_total,usat,176.25
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,superficie,nou_lliure,108.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,superficie,protegit,0.0
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,superficie,total,77.4
2014,2,2014-Q2,barri,36.0,la Font d'en Fargues,superficie,usat,69.75
2014,2,2014-Q2,barri,37.0,el Carmel,compravendes,nou_lliure,9.0
2014,2,2014-Q2,barri,37.0,el Carmel,compravendes,protegit,0.0
2014,2,2014-Q2,barri,37.0,el Carmel,compravendes,total,35.0
2014,2,2014-Q2,barri,37.0,el Carmel,compravendes,usat,26.0
2014,2,2014-Q2,barri,37.0,el Carmel,preu_m2,nou,1417.53
2014,2,2014-Q2,barri,37.0,el Carmel,preu_m2,total,1584.62
2014,2,2014-Q2,barri,37.0,el Carmel,preu_m2,usat,1652.97
2014,2,2014-Q2,barri,37.0,el Carmel,preu_total,nou,91.52289
2014,2,2014-Q2,barri,37.0,el Carmel,preu_total,total,113.59939
2014,2,2014-Q2,barri,37.0,el Carmel,preu_total,usat,122.63068
2014,2,2014-Q2,barri,37.0,el Carmel,superficie,nou_lliure,62.0
2014,2,2014-Q2,barri,37.0,el Carmel,superficie,protegit,0.0
2014,2,2014-Q2,barri,37.0,el Carmel,superficie,total,69.35
2014,2,2014-Q2,barri,37.0,el Carmel,superficie,usat,72.22
2014,2,2014-Q2,barri,38.0,la Teixonera,compravendes,nou_lliure,3.0
2014,2,2014-Q2,barri,38.0,la Teixonera,compravendes,protegit,1.0
2014,2,2014-Q2,barri,38.0,la Teixonera,compravendes,total,10.0
2014,2,2014-Q2,barri,38.0,la Teixonera,compravendes,usat,6.0
2014,2,2014-Q2,barri,38.0,la Teixonera,preu_m2,nou,1516.34
2014,2,2014-Q2,barri,38.0,la Teixonera,preu_m2,total,1749.0
2014,2,2014-Q2,barri,38.0,la Teixonera,preu_m2,usat,2097.98
2014,2,2014-Q2,barri,38.0,la Teixonera,preu_total,nou,69.41667
2014,2,2014-Q2,barri,38.0,la Teixonera,preu_total,total,100.65
2014,2,2014-Q2,barri,38.0,la Teixonera,preu_total,usat,147.5
2014,2,2014-Q2,barri,38.0,la Teixonera,superficie,nou_lliure,46.67
2014,2,2014-Q2,barri,38.0,la Teixonera,superficie,protegit,49.0
2014,2,2014-Q2,barri,38.0,la Teixonera,superficie,total,56.86
2014,2,2014-Q2,barri,38.0,la Teixonera,superficie,usat,69.67
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,compravendes,nou_lliure,2.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,compravendes,protegit,0.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,compravendes,total,3.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,compravendes,usat,1.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,preu_m2,nou,0.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,preu_m2,total,1291.52
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,preu_m2,usat,0.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,preu_total,nou,0.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,preu_total,total,81.36667
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,preu_total,usat,0.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,superficie,nou_lliure,62.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,superficie,protegit,0.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,superficie,total,63.0
2014,2,2014-Q2,barri,39.0,Sant Genís dels Agudells,superficie,usat,65.0
2014,2,2014-Q2,barri,40.0,Montbau,compravendes,nou_lliure,1.0
2014,2,2014-Q2,barri,40.0,Montbau,compravendes,protegit,0.0
2014,2,2014-Q2,barri,40.0,Montbau,compravendes,total,4.0
2014,2,2014-Q2,barri,40.0,Montbau,compravendes,usat,3.0
2014,2,2014-Q2,barri,40.0,Montbau,preu_m2,nou,0.0
2014,2,2014-Q2,barri,40.0,Montbau,preu_m2,total,1615.52
2014,2,2014-Q2,barri,40.0,Montbau,preu_m2,usat,1840.02
2014,2,2014-Q2,barri,40.0,Montbau,preu_total,nou,0.0
2014,2,2014-Q2,barri,40.0,Montbau,preu_total,total,96.75
2014,2,2014-Q2,barri,40.0,Montbau,preu_total,usat,107.33333
2014,2,2014-Q2,barri,40.0,Montbau,superficie,nou_lliure,69.0
2014,2,2014-Q2,barri,40.0,Montbau,superficie,protegit,0.0
2014,2,2014-Q2,barri,40.0,Montbau,superficie,total,61.0
2014,2,2014-Q2,barri,40.0,Montbau,superficie,usat,58.33
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,compravendes,nou_lliure,2.0
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,compravendes,protegit,0.0
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,compravendes,total,5.0
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,compravendes,usat,3.0
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,preu_m2,nou,0.0
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,preu_m2,total,2299.7
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,preu_m2,usat,2069.49
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,preu_total,nou,0.0
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,preu_total,total,122.5
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,preu_total,usat,112.5
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,superficie,nou_lliure,53.5
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,superficie,protegit,0.0
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,superficie,total,53.5
2014,2,2014-Q2,barri,41.0,la Vall d'Hebron,superficie,usat,53.5
2014,2,2014-Q2,barri,42.0,la Clota,compravendes,nou_lliure,2.0
2014,2,2014-Q2,barri,42.0,la Clota,compravendes,protegit,0.0
2014,2,2014-Q2,barri,42.0,la Clota,compravendes,total,2.0
2014,2,2014-Q2,barri,42.0,la Clota,compravendes,usat,0.0
2014,2,2014-Q2,barri,42.0,la Clota,preu_m2,nou,0.0
2014,2,2014-Q2,barri,42.0,la Clota,preu_m2,total,0.0
2014,2,2014-Q2,barri,42.0,la Clota,preu_m2,usat,0.0
2014,2,2014-Q2,barri,42.0,la Clota,preu_total,nou,0.0
2014,2,2014-Q2,barri,42.0,la Clota,preu_total,total,0.0
2014,2,2014-Q2,barri,42.0,la Clota,preu_total,usat,0.0
2014,2,2014-Q2,barri,42.0,la Clota,superficie,nou_lliure,59.5
2014,2,2014-Q2,barri,42.0,la Clota,superficie,protegit,0.0
2014,2,2014-Q2,barri,42.0,la Clota,superficie,total,59.5
2014,2,2014-Q2,barri,42.0,la Clota,superficie,usat,0.0
2014,2,2014-Q2,barri,43.0,Horta,compravendes,nou_lliure,8.0
2014,2,2014-Q2,barri,43.0,Horta,compravendes,protegit,0.0
2014,2,2014-Q2,barri,43.0,Horta,compravendes,total,41.0
2014,2,2014-Q2,barri,43.0,Horta,compravendes,usat,33.0
2014,2,2014-Q2,barri,43.0,Horta,preu_m2,nou,1639.31
2014,2,2014-Q2,barri,43.0,Horta,preu_m2,total,1561.41
2014,2,2014-Q2,barri,43.0,Horta,preu_m2,usat,1538.33
2014,2,2014-Q2,barri,43.0,Horta,preu_total,nou,105.75
2014,2,2014-Q2,barri,43.0,Horta,preu_total,total,120.50598
2014,2,2014-Q2,barri,43.0,Horta,preu_total,usat,124.87812
2014,2,2014-Q2,barri,43.0,Horta,superficie,nou_lliure,65.38
2014,2,2014-Q2,barri,43.0,Horta,superficie,protegit,0.0
2014,2,2014-Q2,barri,43.0,Horta,superficie,total,70.98
2014,2,2014-Q2,barri,43.0,Horta,superficie,usat,72.42
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,compravendes,nou_lliure,2.0
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,compravendes,protegit,0.0
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,compravendes,total,13.0
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,compravendes,usat,11.0
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,preu_m2,nou,0.0
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,preu_m2,total,1829.65
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,preu_m2,usat,1883.69
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,preu_total,nou,0.0
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,preu_total,total,124.84615
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,preu_total,usat,130.72727
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,superficie,nou_lliure,58.5
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,superficie,protegit,0.0
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,superficie,total,69.77
2014,2,2014-Q2,barri,44.0,Vilapicina i la Torre Llobeta,superficie,usat,71.82
2014,2,2014-Q2,barri,45.0,Porta,compravendes,nou_lliure,1.0
2014,2,2014-Q2,barri,45.0,Porta,compravendes,protegit,0.0
2014,2,2014-Q2,barri,45.0,Porta,compravendes,total,16.0
2014,2,2014-Q2,barri,45.0,Porta,compravendes,usat,15.0
2014,2,2014-Q2,barri,45.0,Porta,preu_m2,nou,0.0
2014,2,2014-Q2,barri,45.0,Porta,preu_m2,total,1456.37
2014,2,2014-Q2,barri,45.0,Porta,preu_m2,usat,1488.67
2014,2,2014-Q2,barri,45.0,Porta,preu_total,nou,0.0
2014,2,2014-Q2,barri,45.0,Porta,preu_total,total,101.7
2014,2,2014-Q2,barri,45.0,Porta,preu_total,usat,100.25
2014,2,2014-Q2,barri,45.0,Porta,superficie,nou_lliure,81.0
2014,2,2014-Q2,barri,45.0,Porta,superficie,protegit,0.0
2014,2,2014-Q2,barri,45.0,Porta,superficie,total,64.38
2014,2,2014-Q2,barri,45.0,Porta,superficie,usat,63.27
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,compravendes,protegit,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,compravendes,total,7.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,compravendes,usat,7.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,preu_m2,nou,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,preu_m2,total,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,preu_m2,usat,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,preu_total,nou,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,preu_total,total,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,preu_total,usat,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,superficie,protegit,0.0
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,superficie,total,70.29
2014,2,2014-Q2,barri,46.0,el Turó de la Peira,superficie,usat,70.29
2014,2,2014-Q2,barri,47.0,Can Peguera,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,compravendes,protegit,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,compravendes,total,1.0
2014,2,2014-Q2,barri,47.0,Can Peguera,compravendes,usat,1.0
2014,2,2014-Q2,barri,47.0,Can Peguera,preu_m2,nou,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,preu_m2,total,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,preu_m2,usat,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,preu_total,nou,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,preu_total,total,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,preu_total,usat,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,superficie,protegit,0.0
2014,2,2014-Q2,barri,47.0,Can Peguera,superficie,total,61.0
2014,2,2014-Q2,barri,47.0,Can Peguera,superficie,usat,61.0
2014,2,2014-Q2,barri,48.0,la Guineueta,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,48.0,la Guineueta,compravendes,protegit,0.0
2014,2,2014-Q2,barri,48.0,la Guineueta,compravendes,total,16.0
2014,2,2014-Q2,barri,48.0,la Guineueta,compravendes,usat,16.0
2014,2,2014-Q2,barri,48.0,la Guineueta,preu_m2,nou,0.0
2014,2,2014-Q2,barri,48.0,la Guineueta,preu_m2,total,1695.76
2014,2,2014-Q2,barri,48.0,la Guineueta,preu_m2,usat,1695.76
2014,2,2014-Q2,barri,48.0,la Guineueta,preu_total,nou,0.0
2014,2,2014-Q2,barri,48.0,la Guineueta,preu_total,total,147.5
2014,2,2014-Q2,barri,48.0,la Guineueta,preu_total,usat,147.5
2014,2,2014-Q2,barri,48.0,la Guineueta,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,48.0,la Guineueta,superficie,protegit,0.0
2014,2,2014-Q2,barri,48.0,la Guineueta,superficie,total,72.31
2014,2,2014-Q2,barri,48.0,la Guineueta,superficie,usat,72.31
2014,2,2014-Q2,barri,49.0,Canyelles,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,49.0,Canyelles,compravendes,protegit,0.0
2014,2,2014-Q2,barri,49.0,Canyelles,compravendes,total,13.0
2014,2,2014-Q2,barri,49.0,Canyelles,compravendes,usat,13.0
2014,2,2014-Q2,barri,49.0,Canyelles,preu_m2,nou,0.0
2014,2,2014-Q2,barri,49.0,Canyelles,preu_m2,total,1717.83
2014,2,2014-Q2,barri,49.0,Canyelles,preu_m2,usat,1717.83
2014,2,2014-Q2,barri,49.0,Canyelles,preu_total,nou,0.0
2014,2,2014-Q2,barri,49.0,Canyelles,preu_total,total,120.5
2014,2,2014-Q2,barri,49.0,Canyelles,preu_total,usat,120.5
2014,2,2014-Q2,barri,49.0,Canyelles,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,49.0,Canyelles,superficie,protegit,0.0
2014,2,2014-Q2,barri,49.0,Canyelles,superficie,total,65.8
2014,2,2014-Q2,barri,49.0,Canyelles,superficie,usat,65.8
2014,2,2014-Q2,barri,50.0,les Roquetes,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,50.0,les Roquetes,compravendes,protegit,0.0
2014,2,2014-Q2,barri,50.0,les Roquetes,compravendes,total,19.0
2014,2,2014-Q2,barri,50.0,les Roquetes,compravendes,usat,19.0
2014,2,2014-Q2,barri,50.0,les Roquetes,preu_m2,nou,0.0
2014,2,2014-Q2,barri,50.0,les Roquetes,preu_m2,total,1400.72
2014,2,2014-Q2,barri,50.0,les Roquetes,preu_m2,usat,1400.72
2014,2,2014-Q2,barri,50.0,les Roquetes,preu_total,nou,0.0
2014,2,2014-Q2,barri,50.0,les Roquetes,preu_total,total,82.687
2014,2,2014-Q2,barri,50.0,les Roquetes,preu_total,usat,82.687
2014,2,2014-Q2,barri,50.0,les Roquetes,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,50.0,les Roquetes,superficie,protegit,0.0
2014,2,2014-Q2,barri,50.0,les Roquetes,superficie,total,60.56
2014,2,2014-Q2,barri,50.0,les Roquetes,superficie,usat,60.56
2014,2,2014-Q2,barri,51.0,Verdun,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,51.0,Verdun,compravendes,protegit,0.0
2014,2,2014-Q2,barri,51.0,Verdun,compravendes,total,21.0
2014,2,2014-Q2,barri,51.0,Verdun,compravendes,usat,21.0
2014,2,2014-Q2,barri,51.0,Verdun,preu_m2,nou,0.0
2014,2,2014-Q2,barri,51.0,Verdun,preu_m2,total,1984.01
2014,2,2014-Q2,barri,51.0,Verdun,preu_m2,usat,1984.01
2014,2,2014-Q2,barri,51.0,Verdun,preu_total,nou,0.0
2014,2,2014-Q2,barri,51.0,Verdun,preu_total,total,132.27672
2014,2,2014-Q2,barri,51.0,Verdun,preu_total,usat,132.27672
2014,2,2014-Q2,barri,51.0,Verdun,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,51.0,Verdun,superficie,protegit,0.0
2014,2,2014-Q2,barri,51.0,Verdun,superficie,total,61.06
2014,2,2014-Q2,barri,51.0,Verdun,superficie,usat,61.06
2014,2,2014-Q2,barri,52.0,la Prosperitat,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,52.0,la Prosperitat,compravendes,protegit,0.0
2014,2,2014-Q2,barri,52.0,la Prosperitat,compravendes,total,33.0
2014,2,2014-Q2,barri,52.0,la Prosperitat,compravendes,usat,33.0
2014,2,2014-Q2,barri,52.0,la Prosperitat,preu_m2,nou,0.0
2014,2,2014-Q2,barri,52.0,la Prosperitat,preu_m2,total,1576.4
2014,2,2014-Q2,barri,52.0,la Prosperitat,preu_m2,usat,1576.4
2014,2,2014-Q2,barri,52.0,la Prosperitat,preu_total,nou,0.0
2014,2,2014-Q2,barri,52.0,la Prosperitat,preu_total,total,76.6
2014,2,2014-Q2,barri,52.0,la Prosperitat,preu_total,usat,76.6
2014,2,2014-Q2,barri,52.0,la Prosperitat,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,52.0,la Prosperitat,superficie,protegit,0.0
2014,2,2014-Q2,barri,52.0,la Prosperitat,superficie,total,55.46
2014,2,2014-Q2,barri,52.0,la Prosperitat,superficie,usat,55.46
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,compravendes,protegit,0.0
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,compravendes,total,13.0
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,compravendes,usat,13.0
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,preu_m2,nou,0.0
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,preu_m2,total,985.92
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,preu_m2,usat,985.92
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,preu_total,nou,0.0
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,preu_total,total,47.94317
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,preu_total,usat,47.94317
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,superficie,protegit,0.0
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,superficie,total,54.38
2014,2,2014-Q2,barri,53.0,la Trinitat Nova,superficie,usat,54.38
2014,2,2014-Q2,barri,54.0,Torre Baró,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,compravendes,protegit,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,compravendes,total,2.0
2014,2,2014-Q2,barri,54.0,Torre Baró,compravendes,usat,2.0
2014,2,2014-Q2,barri,54.0,Torre Baró,preu_m2,nou,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,preu_m2,total,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,preu_m2,usat,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,preu_total,nou,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,preu_total,total,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,preu_total,usat,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,superficie,protegit,0.0
2014,2,2014-Q2,barri,54.0,Torre Baró,superficie,total,92.0
2014,2,2014-Q2,barri,54.0,Torre Baró,superficie,usat,92.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,compravendes,protegit,0.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,compravendes,total,12.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,compravendes,usat,12.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,preu_m2,nou,0.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,preu_m2,total,1218.75
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,preu_m2,usat,1218.75
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,preu_total,nou,0.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,preu_total,total,78.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,preu_total,usat,78.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,superficie,protegit,0.0
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,superficie,total,60.09
2014,2,2014-Q2,barri,55.0,Ciutat Meridiana,superficie,usat,60.09
2014,2,2014-Q2,barri,56.0,Vallbona,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,56.0,Vallbona,compravendes,protegit,0.0
2014,2,2014-Q2,barri,56.0,Vallbona,compravendes,total,5.0
2014,2,2014-Q2,barri,56.0,Vallbona,compravendes,usat,5.0
2014,2,2014-Q2,barri,56.0,Vallbona,preu_m2,nou,0.0
2014,2,2014-Q2,barri,56.0,Vallbona,preu_m2,total,1652.36
2014,2,2014-Q2,barri,56.0,Vallbona,preu_m2,usat,1652.36
2014,2,2014-Q2,barri,56.0,Vallbona,preu_total,nou,0.0
2014,2,2014-Q2,barri,56.0,Vallbona,preu_total,total,148.525
2014,2,2014-Q2,barri,56.0,Vallbona,preu_total,usat,148.525
2014,2,2014-Q2,barri,56.0,Vallbona,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,56.0,Vallbona,superficie,protegit,0.0
2014,2,2014-Q2,barri,56.0,Vallbona,superficie,total,83.5
2014,2,2014-Q2,barri,56.0,Vallbona,superficie,usat,83.5
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,compravendes,nou_lliure,2.0
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,compravendes,protegit,0.0
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,compravendes,total,44.0
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,compravendes,usat,42.0
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,preu_m2,nou,0.0
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,preu_m2,total,1911.61
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,preu_m2,usat,1768.48
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,preu_total,nou,0.0
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,preu_total,total,141.04863
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,preu_total,usat,126.60015
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,superficie,nou_lliure,78.0
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,superficie,protegit,0.0
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,superficie,total,72.25
2014,2,2014-Q2,barri,57.0,la Trinitat Vella,superficie,usat,71.95
2014,2,2014-Q2,barri,58.0,Baró de Viver,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,compravendes,protegit,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,compravendes,total,1.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,compravendes,usat,1.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,preu_m2,nou,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,preu_m2,total,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,preu_m2,usat,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,preu_total,nou,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,preu_total,total,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,preu_total,usat,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,superficie,protegit,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,superficie,total,0.0
2014,2,2014-Q2,barri,58.0,Baró de Viver,superficie,usat,0.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,compravendes,nou_lliure,0.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,compravendes,protegit,0.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,compravendes,total,11.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,compravendes,usat,11.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,preu_m2,nou,0.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,preu_m2,total,1449.43
2014,2,2014-Q2,barri,59.0,el Bon Pastor,preu_m2,usat,1449.43
2014,2,2014-Q2,barri,59.0,el Bon Pastor,preu_total,nou,0.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,preu_total,total,111.00998
2014,2,2014-Q2,barri,59.0,el Bon Pastor,preu_total,usat,111.00998
2014,2,2014-Q2,barri,59.0,el Bon Pastor,superficie,nou_lliure,0.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,superficie,protegit,0.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,superficie,total,72.0
2014,2,2014-Q2,barri,59.0,el Bon Pastor,superficie,usat,72.0
2014,2,2014-Q2,barri,60.0,Sant Andreu,compravendes,nou_lliure,1.0
